data_point_id,citation,title,doi,herbivore_type,study_notes,data_notes,design_notes,land_use_history_notes,management_notes,experimental_mechanism,experiment_timing,site_size_ha,site_number,treatment_size_m2,treatment_number,plot_size_m2,plot_number,subplot_size_m2,subplot_number,final_measure_scale,continent,latitude,longitude,coord_quality,site_name,introduced_herbivores,herbivore_manipulation_notes,density_notes,density_high_megafauna,density_low_megafauna,animal_density_units,areal_density_units,years_since_introduction,years_since_treatment,treatment_duration_days,time_series_clean,data_year,impact_mechanism,response_highest_level,response_sphere,species_class,species_level,species_or_group,response,unit,mean_type,error_type,fig_num,fig_notes,raw_mean_high_megafauna,error_high_megafauna,n_high_megafauna,raw_mean_low_megafauna,error_low_megafauna,n_low_megafauna,plot_covariate,digitization_notes,initially_entered_by,eco_response,total_biomass_kg_ha,cwm_mass_kg,max_species_mass_kg,metabolic_biomass_ha,vi_rom,yi_rom,vi_smd,yi_smd,vi_smdh,yi_smdh,n_citations
dp_352,Garrido et al 2019 Journal of Applied Ecology,Experimental rewilding enhances grassland functional composition and pollinator habitat use,https://doi.org/10.1111/1365-2664.13338,Semi-Domestic,Experimetal rewilding at Krusenberg in sweden. They kept a few horses in three enclosures for 2-3 years and monitored what happend,"","","","",inside vs outside exclosure,with_introduction,11.5,3,345000,1,25,3 per experimental area,,"",plot,Europe,59.73331705,17.66667743,roughly ok,Krusenberg,Equus ferus caballus,Introduced 2014,"fluctuated (some horses were removed temporarily or excluded), took the initial value",0.35 Equus ferus caballus,0,individuals,hectare,2,,830,6,2016,cumulative,diversity,vegetation,plants,higher_level,all plants,species richness,"",mean,SD,"","",6.81,2.21,63,5.59,1.58,63,autumn,"",JT,plant_richness,105,300,300,25.2295198484149,0.00293975681696087,0.197412832994413,0.0333272118925792,0.63123481916793,0.0340329058117813,0.63123481916793,18
dp_353,McMillan et al 2028 Restoration Ecology,"Plant community responses to bison reintroduction on the Northern Great Plains, United States: a test of the keystone species concept",https://doi.org/10.1111/rec.12856,Wild Native,"American Prarie - livestock grazing stopped in 2004, bison introduced in parts of the study area in 2005","","",exposed to decades of rather heavy cattle grazing prior experiment,population size is managed,distal comparison with and without,with_introduction,12545,1,"70,920,000",1,10000,10 per treatment,100,10 per plot,plot,Europe,47.74508152,-107.7764966,"captures APR, but not necessarily study site","Box elder creek, American Prairie Reserve",Bison bison,Introduced 2005,"In October 2005, the APR reintroduced 16 bison to Box Elder, and the area has experienced year-round bison grazing with the bison population growing to roughly 600 animals (including juveniles and subadults) by 2015",0.05 Bison bison,0,individuals,hectare,11,,4015,1,2015,cumulative,diversity,vegetation,plants,higher_level,all plants,Inverse Simpson Diversity Index,"",mean,SD,Fig_3a,"bison = high megafauna, removal = low megafauna, ignore """"cattle""""",7.4892241,2.2497056,10,7.9956897,3.81242048,10,"","",JT,plant_diversity,28.962765,579.2553,579.2553,5.90367602052951,0.0317582821935865,-0.0654374082738054,0.200600231736438,-0.154949248005652,0.223045016608015,-0.154949248005652,8
dp_354,McMillan et al 2028 Restoration Ecology,"Plant community responses to bison reintroduction on the Northern Great Plains, United States: a test of the keystone species concept",https://doi.org/10.1111/rec.12856,Wild Native,"American Prarie - livestock grazing stopped in 2004, bison introduced in parts of the study area in 2005","","",exposed to decades of rather heavy cattle grazing prior experiment,population size is managed,distal comparison with and without,with_introduction,12545,1,"70,920,000",1,10000,10 per treatment,100,10 per plot,plot,Europe,47.74508152,-107.7764966,"captures APR, but not necessarily study site","Box elder creek, American Prairie Reserve",Bison bison,Introduced 2005,"In October 2005, the APR reintroduced 16 bison to Box Elder, and the area has experienced year-round bison grazing with the bison population growing to roughly 600 animals (including juveniles and subadults) by 2015",0.05 Bison bison,0,individuals,hectare,11,,4015,1,2015,cumulative,diversity,vegetation,plants,higher_level,all plants,Exponential Shannon Diversity,"",mean,SD,Fig_3b,"bison = high megafauna, removal = low megafauna, ignore """"cattle""""",17.022306,5.12121588,10,15.7693966,6.41536883,10,"","",JT,plant_diversity,28.962765,579.2553,579.2553,5.90367602052951,0.0256018428955049,0.0764534639100397,0.201068228513364,0.206710281637303,0.223467411619048,0.206710281637303,8
dp_355,McMillan et al 2028 Restoration Ecology,"Plant community responses to bison reintroduction on the Northern Great Plains, United States: a test of the keystone species concept",https://doi.org/10.1111/rec.12856,Wild Native,"American Prarie - livestock grazing stopped in 2004, bison introduced in parts of the study area in 2005","","",exposed to decades of rather heavy cattle grazing prior experiment,population size is managed,distal comparison with and without,with_introduction,12545,1,"70,920,000",1,10000,10 per treatment,100,10 per plot,plot,Europe,47.74508152,-107.7764966,"captures APR, but not necessarily study site","Box elder creek, American Prairie Reserve",Bison bison,Introduced 2005,"In October 2005, the APR reintroduced 16 bison to Box Elder, and the area has experienced year-round bison grazing with the bison population growing to roughly 600 animals (including juveniles and subadults) by 2015",0.05 Bison bison,0,individuals,hectare,11,,4015,1,2015,cumulative,diversity,vegetation,plants,higher_level,all plants,species richness,rarified species richness,mean,SD,Fig_3c,"bison = high megafauna, removal = low megafauna, ignore """"cattle""""",30.6648936,6.53814004,10,23.9095745,4.08796441,10,"","",JT,plant_richness,28.962765,579.2553,579.2553,5.90367602052951,0.00746923966917007,0.248839483907549,0.235193017961548,1.18647406986496,0.268823228972667,1.18647406986496,18
dp_356,McMillan et al 2028 Restoration Ecology,"Plant community responses to bison reintroduction on the Northern Great Plains, United States: a test of the keystone species concept",https://doi.org/10.1111/rec.12856,Wild Native,"American Prarie - livestock grazing stopped in 2004, bison introduced in parts of the study area in 2005","","",exposed to decades of rather heavy cattle grazing prior experiment,population size is managed,distal comparison with and without,with_introduction,12545,1,"70,920,000",1,10000,10 per treatment,100,10 per plot,plot,Europe,47.74508152,-107.7764966,"captures APR, but not necessarily study site","Box elder creek, American Prairie Reserve",Bison bison,Introduced 2005,"In October 2005, the APR reintroduced 16 bison to Box Elder, and the area has experienced year-round bison grazing with the bison population growing to roughly 600 animals (including juveniles and subadults) by 2015",0.05 Bison bison,0,individuals,hectare,11,,4015,1,2015,cumulative,diversity,vegetation,plants,higher_level,all plants,ß diversity,species turnover,mean,SD,Fig_3d,"bison = high megafauna, removal = low megafauna, ignore """"cattle""""",0.2999081,0.05543352,10,0.2105699,0.05304496,10,"","",JT,plant_beta_diversity,28.962765,579.2553,579.2553,5.90367602052951,0.0097623342536513,0.353658429884359,0.262170891211207,1.57697040189354,0.291434824922703,1.57697040189354,2
dp_412,Plassmann et al 2010 Applied Vegetation Science,Effects of long-term grazing management on sand dune vegetation of high conservation interest,https://doi.org/10.1111/j.1654-109X.2009.01052.x,Semi-Domestic,Dunes in which they introduced grazing in the 80s and then slowly expanded. Some former control plots were suddenly grazed and then replaced by new control plots... But in principle they compare grazed vs ungrazed...,"","a bit chaotic, had to take some decisions re sample size. Looks like overall 85 grazed surveys, 94 ungrazed surveys across years. 39 locations in total, 21 in dune slacks (54%), 18 in dry dune. Splitted the number of surveys accordingly, but not sure if thats true? Overall, interesting paper, not very meta-analysis friendly.","In the past few centuries, activities such as marram grass cutting, low-intensity grazing with domestic livestock and the usage of the site as an extensive rabbit warren helped maintain the system in a physically mobile state, with landward movement of dunes and the creation of new dune slacks and blow-outs occurring (Rhind et al. 2001). Up until the 1940s much of the system remained highly mobile (Rhind et al. 2001). However, after the Second World War, the dunes were left rather unmanaged with little or no stocking (Hurford & Perry 2001). The afforestation of approximately half of the site with conifers between the 1940s and 1960s, the cessation of stock grazing, an increased deposition of atmospheric N, the decline of the marram weaving industry and decline of rabbit populations because of an outbreak of myxomatosis, which first reached Newborough Warren in 1954 (Rhind et al. 2001; Jones et al. 2008) may all have contributed to the increased stabilization of the dunes and succession towards more mature vegetation. As a consequence, the previously short swards changed to tall grass and tall herb communities, low-growing species and areas of bare sand were lost, and shrubs invaded the grasslands (Ranwell 1960; Hope-Jones 1964; Hodgkin 1984). Today, the dominant vegetation types are semi-fixed and fixed dune grasslands and mature slacks (Rhind et al. 2001).","",inside vs outside enclosure,with_introduction,1300,1,12000000,1,4,"very confusing, 18 in dune habitats and 21 in dune slacks",,"",plot,Europe,53.14493902,-4.389682844,okish,Newborough Warren,Bos primigenius taurus; Equus ferus caballus,"all over the place. Some in some enclosures, then new ones added etc","",NA Bos primigenius taurus; 0.28 Equus ferus caballus,0,individuals,hectare,3,,1095,1,1993,cumulative,diversity,vegetation,plants,higher_level,all plants,species richness,"",mean,SE,Fig_1a,total,28.4884,9.1499,43,17.5581,7.9878,39,dry dunes,"",JT,plant_richness,84,,750,20.1836158787319,0.310122648738893,0.483981604979324,0.0491295363334692,0.195351644960204,0.0499126605606273,0.196241285011571,18
dp_413,Plassmann et al 2010 Applied Vegetation Science,Effects of long-term grazing management on sand dune vegetation of high conservation interest,https://doi.org/10.1111/j.1654-109X.2009.01052.x,Semi-Domestic,Dunes in which they introduced grazing in the 80s and then slowly expanded. Some former control plots were suddenly grazed and then replaced by new control plots... But in principle they compare grazed vs ungrazed...,"","a bit chaotic, had to take some decisions re sample size. Looks like overall 85 grazed surveys, 94 ungrazed surveys across years. 39 locations in total, 21 in dune slacks (54%), 18 in dry dune. Splitted the number of surveys accordingly, but not sure if thats true? Overall, interesting paper, not very meta-analysis friendly.","In the past few centuries, activities such as marram grass cutting, low-intensity grazing with domestic livestock and the usage of the site as an extensive rabbit warren helped maintain the system in a physically mobile state, with landward movement of dunes and the creation of new dune slacks and blow-outs occurring (Rhind et al. 2001). Up until the 1940s much of the system remained highly mobile (Rhind et al. 2001). However, after the Second World War, the dunes were left rather unmanaged with little or no stocking (Hurford & Perry 2001). The afforestation of approximately half of the site with conifers between the 1940s and 1960s, the cessation of stock grazing, an increased deposition of atmospheric N, the decline of the marram weaving industry and decline of rabbit populations because of an outbreak of myxomatosis, which first reached Newborough Warren in 1954 (Rhind et al. 2001; Jones et al. 2008) may all have contributed to the increased stabilization of the dunes and succession towards more mature vegetation. As a consequence, the previously short swards changed to tall grass and tall herb communities, low-growing species and areas of bare sand were lost, and shrubs invaded the grasslands (Ranwell 1960; Hope-Jones 1964; Hodgkin 1984). Today, the dominant vegetation types are semi-fixed and fixed dune grasslands and mature slacks (Rhind et al. 2001).","",inside vs outside enclosure,with_introduction,1300,1,12000000,1,4,"very confusing, 18 in dune habitats and 21 in dune slacks",,"",plot,Europe,53.14493902,-4.389682844,okish,Newborough Warren,Bos primigenius taurus; Equus ferus caballus,"all over the place. Some in some enclosures, then new ones added etc","",NA Bos primigenius taurus; 0.28 Equus ferus caballus,0,individuals,hectare,3,,1095,1,1993,cumulative,diversity,vegetation,plants,higher_level,perennials,species richness,"",mean,SE,Fig_1a,perennials,20.6977,7.6249,43,12.2093,7.2616,39,dry dunes,"",JT,plant_richness,84,,750,20.1836158787319,0.48945297608488,0.527824626565063,0.0490851559819766,0.175738122056272,0.0500757797663891,0.176165214182242,18
dp_414,Plassmann et al 2010 Applied Vegetation Science,Effects of long-term grazing management on sand dune vegetation of high conservation interest,https://doi.org/10.1111/j.1654-109X.2009.01052.x,Semi-Domestic,Dunes in which they introduced grazing in the 80s and then slowly expanded. Some former control plots were suddenly grazed and then replaced by new control plots... But in principle they compare grazed vs ungrazed...,"","a bit chaotic, had to take some decisions re sample size. Looks like overall 85 grazed surveys, 94 ungrazed surveys across years. 39 locations in total, 21 in dune slacks (54%), 18 in dry dune. Splitted the number of surveys accordingly, but not sure if thats true? Overall, interesting paper, not very meta-analysis friendly.","In the past few centuries, activities such as marram grass cutting, low-intensity grazing with domestic livestock and the usage of the site as an extensive rabbit warren helped maintain the system in a physically mobile state, with landward movement of dunes and the creation of new dune slacks and blow-outs occurring (Rhind et al. 2001). Up until the 1940s much of the system remained highly mobile (Rhind et al. 2001). However, after the Second World War, the dunes were left rather unmanaged with little or no stocking (Hurford & Perry 2001). The afforestation of approximately half of the site with conifers between the 1940s and 1960s, the cessation of stock grazing, an increased deposition of atmospheric N, the decline of the marram weaving industry and decline of rabbit populations because of an outbreak of myxomatosis, which first reached Newborough Warren in 1954 (Rhind et al. 2001; Jones et al. 2008) may all have contributed to the increased stabilization of the dunes and succession towards more mature vegetation. As a consequence, the previously short swards changed to tall grass and tall herb communities, low-growing species and areas of bare sand were lost, and shrubs invaded the grasslands (Ranwell 1960; Hope-Jones 1964; Hodgkin 1984). Today, the dominant vegetation types are semi-fixed and fixed dune grasslands and mature slacks (Rhind et al. 2001).","",inside vs outside enclosure,with_introduction,1300,1,12000000,1,4,"very confusing, 18 in dune habitats and 21 in dune slacks",,"",plot,Europe,53.14493902,-4.389682844,okish,Newborough Warren,Bos primigenius taurus; Equus ferus caballus,"all over the place. Some in some enclosures, then new ones added etc","",NA Bos primigenius taurus; 0.28 Equus ferus caballus,0,individuals,hectare,3,,1095,1,1993,cumulative,diversity,vegetation,plants,higher_level,graminoids,species richness,"",mean,SE,Fig_1a,graminoids,6.3953,3.8125,43,4.4186,3.6308,39,dry dunes,"",JT,plant_richness,84,,750,20.1836158787319,1.03058841251134,0.369740441745425,0.0489376876536339,0.0818479180899554,0.0499235155661913,0.0820468576311216,18
dp_415,Plassmann et al 2010 Applied Vegetation Science,Effects of long-term grazing management on sand dune vegetation of high conservation interest,https://doi.org/10.1111/j.1654-109X.2009.01052.x,Semi-Domestic,Dunes in which they introduced grazing in the 80s and then slowly expanded. Some former control plots were suddenly grazed and then replaced by new control plots... But in principle they compare grazed vs ungrazed...,"","a bit chaotic, had to take some decisions re sample size. Looks like overall 85 grazed surveys, 94 ungrazed surveys across years. 39 locations in total, 21 in dune slacks (54%), 18 in dry dune. Splitted the number of surveys accordingly, but not sure if thats true? Overall, interesting paper, not very meta-analysis friendly.","In the past few centuries, activities such as marram grass cutting, low-intensity grazing with domestic livestock and the usage of the site as an extensive rabbit warren helped maintain the system in a physically mobile state, with landward movement of dunes and the creation of new dune slacks and blow-outs occurring (Rhind et al. 2001). Up until the 1940s much of the system remained highly mobile (Rhind et al. 2001). However, after the Second World War, the dunes were left rather unmanaged with little or no stocking (Hurford & Perry 2001). The afforestation of approximately half of the site with conifers between the 1940s and 1960s, the cessation of stock grazing, an increased deposition of atmospheric N, the decline of the marram weaving industry and decline of rabbit populations because of an outbreak of myxomatosis, which first reached Newborough Warren in 1954 (Rhind et al. 2001; Jones et al. 2008) may all have contributed to the increased stabilization of the dunes and succession towards more mature vegetation. As a consequence, the previously short swards changed to tall grass and tall herb communities, low-growing species and areas of bare sand were lost, and shrubs invaded the grasslands (Ranwell 1960; Hope-Jones 1964; Hodgkin 1984). Today, the dominant vegetation types are semi-fixed and fixed dune grasslands and mature slacks (Rhind et al. 2001).","",inside vs outside enclosure,with_introduction,1300,1,12000000,1,4,"very confusing, 18 in dune habitats and 21 in dune slacks",,"",plot,Europe,53.14493902,-4.389682844,okish,Newborough Warren,Bos primigenius taurus; Equus ferus caballus,"all over the place. Some in some enclosures, then new ones added etc","",NA Bos primigenius taurus; 0.28 Equus ferus caballus,0,individuals,hectare,3,,1095,1,1993,cumulative,diversity,vegetation,plants,higher_level,annuals and biennials,species richness,"",mean,SE,Fig_1a,annuals and biennials,3.7209,6.8624,43,2.2093,5.8093,39,dry dunes,"",JT,plant_richness,84,,750,20.1836158787319,10.315527981517,0.521289851232411,0.0489049374506167,0.0364423983959264,0.0496022309401842,0.0366351653958649,18
dp_416,Plassmann et al 2010 Applied Vegetation Science,Effects of long-term grazing management on sand dune vegetation of high conservation interest,https://doi.org/10.1111/j.1654-109X.2009.01052.x,Semi-Domestic,Dunes in which they introduced grazing in the 80s and then slowly expanded. Some former control plots were suddenly grazed and then replaced by new control plots... But in principle they compare grazed vs ungrazed...,"","a bit chaotic, had to take some decisions re sample size. Looks like overall 85 grazed surveys, 94 ungrazed surveys across years. 39 locations in total, 21 in dune slacks (54%), 18 in dry dune. Splitted the number of surveys accordingly, but not sure if thats true? Overall, interesting paper, not very meta-analysis friendly.","In the past few centuries, activities such as marram grass cutting, low-intensity grazing with domestic livestock and the usage of the site as an extensive rabbit warren helped maintain the system in a physically mobile state, with landward movement of dunes and the creation of new dune slacks and blow-outs occurring (Rhind et al. 2001). Up until the 1940s much of the system remained highly mobile (Rhind et al. 2001). However, after the Second World War, the dunes were left rather unmanaged with little or no stocking (Hurford & Perry 2001). The afforestation of approximately half of the site with conifers between the 1940s and 1960s, the cessation of stock grazing, an increased deposition of atmospheric N, the decline of the marram weaving industry and decline of rabbit populations because of an outbreak of myxomatosis, which first reached Newborough Warren in 1954 (Rhind et al. 2001; Jones et al. 2008) may all have contributed to the increased stabilization of the dunes and succession towards more mature vegetation. As a consequence, the previously short swards changed to tall grass and tall herb communities, low-growing species and areas of bare sand were lost, and shrubs invaded the grasslands (Ranwell 1960; Hope-Jones 1964; Hodgkin 1984). Today, the dominant vegetation types are semi-fixed and fixed dune grasslands and mature slacks (Rhind et al. 2001).","",inside vs outside enclosure,with_introduction,1300,1,12000000,1,4,"very confusing, 18 in dune habitats and 21 in dune slacks",,"",plot,Europe,53.14493902,-4.389682844,okish,Newborough Warren,Bos primigenius taurus; Equus ferus caballus,"all over the place. Some in some enclosures, then new ones added etc","",NA Bos primigenius taurus; 0.28 Equus ferus caballus,0,individuals,hectare,3,,1095,1,1993,cumulative,diversity,vegetation,plants,higher_level,bryophytes,species richness,"",mean,SE,Fig_1a,bryophytes,2.4419,2.2875,43,1.9767,2.1785,39,dry dunes,"",JT,plant_richness,84,,750,20.1836158787319,2.09213997385959,0.21134763720334,0.0489031239885866,0.0321035921339185,0.0498878581715486,0.032181615840803,18
dp_417,Plassmann et al 2010 Applied Vegetation Science,Effects of long-term grazing management on sand dune vegetation of high conservation interest,https://doi.org/10.1111/j.1654-109X.2009.01052.x,Semi-Domestic,Dunes in which they introduced grazing in the 80s and then slowly expanded. Some former control plots were suddenly grazed and then replaced by new control plots... But in principle they compare grazed vs ungrazed...,"","a bit chaotic, had to take some decisions re sample size. Looks like overall 85 grazed surveys, 94 ungrazed surveys across years. 39 locations in total, 21 in dune slacks (54%), 18 in dry dune. Splitted the number of surveys accordingly, but not sure if thats true? Overall, interesting paper, not very meta-analysis friendly.","In the past few centuries, activities such as marram grass cutting, low-intensity grazing with domestic livestock and the usage of the site as an extensive rabbit warren helped maintain the system in a physically mobile state, with landward movement of dunes and the creation of new dune slacks and blow-outs occurring (Rhind et al. 2001). Up until the 1940s much of the system remained highly mobile (Rhind et al. 2001). However, after the Second World War, the dunes were left rather unmanaged with little or no stocking (Hurford & Perry 2001). The afforestation of approximately half of the site with conifers between the 1940s and 1960s, the cessation of stock grazing, an increased deposition of atmospheric N, the decline of the marram weaving industry and decline of rabbit populations because of an outbreak of myxomatosis, which first reached Newborough Warren in 1954 (Rhind et al. 2001; Jones et al. 2008) may all have contributed to the increased stabilization of the dunes and succession towards more mature vegetation. As a consequence, the previously short swards changed to tall grass and tall herb communities, low-growing species and areas of bare sand were lost, and shrubs invaded the grasslands (Ranwell 1960; Hope-Jones 1964; Hodgkin 1984). Today, the dominant vegetation types are semi-fixed and fixed dune grasslands and mature slacks (Rhind et al. 2001).","",inside vs outside enclosure,with_introduction,1300,1,12000000,1,4,"very confusing, 18 in dune habitats and 21 in dune slacks",,"",plot,Europe,53.14493902,-4.389682844,okish,Newborough Warren,Bos primigenius taurus; Equus ferus caballus,"all over the place. Some in some enclosures, then new ones added etc","",NA Bos primigenius taurus; 0.28 Equus ferus caballus,0,individuals,hectare,3,,1095,1,1993,cumulative,diversity,vegetation,plants,higher_level,all plants,species richness,"",mean,SE,Fig_1b,total,26.6602,8.2719,51,19.9421,7.856,46,dune slacks,"",JT,plant_richness,84,,750,20.1836158787319,0.251457482179577,0.290338741661692,0.0414189455236947,0.118163271034147,0.0420678176435361,0.118482546551082,18
dp_418,Plassmann et al 2010 Applied Vegetation Science,Effects of long-term grazing management on sand dune vegetation of high conservation interest,https://doi.org/10.1111/j.1654-109X.2009.01052.x,Semi-Domestic,Dunes in which they introduced grazing in the 80s and then slowly expanded. Some former control plots were suddenly grazed and then replaced by new control plots... But in principle they compare grazed vs ungrazed...,"","a bit chaotic, had to take some decisions re sample size. Looks like overall 85 grazed surveys, 94 ungrazed surveys across years. 39 locations in total, 21 in dune slacks (54%), 18 in dry dune. Splitted the number of surveys accordingly, but not sure if thats true? Overall, interesting paper, not very meta-analysis friendly.","In the past few centuries, activities such as marram grass cutting, low-intensity grazing with domestic livestock and the usage of the site as an extensive rabbit warren helped maintain the system in a physically mobile state, with landward movement of dunes and the creation of new dune slacks and blow-outs occurring (Rhind et al. 2001). Up until the 1940s much of the system remained highly mobile (Rhind et al. 2001). However, after the Second World War, the dunes were left rather unmanaged with little or no stocking (Hurford & Perry 2001). The afforestation of approximately half of the site with conifers between the 1940s and 1960s, the cessation of stock grazing, an increased deposition of atmospheric N, the decline of the marram weaving industry and decline of rabbit populations because of an outbreak of myxomatosis, which first reached Newborough Warren in 1954 (Rhind et al. 2001; Jones et al. 2008) may all have contributed to the increased stabilization of the dunes and succession towards more mature vegetation. As a consequence, the previously short swards changed to tall grass and tall herb communities, low-growing species and areas of bare sand were lost, and shrubs invaded the grasslands (Ranwell 1960; Hope-Jones 1964; Hodgkin 1984). Today, the dominant vegetation types are semi-fixed and fixed dune grasslands and mature slacks (Rhind et al. 2001).","",inside vs outside enclosure,with_introduction,1300,1,12000000,1,4,"very confusing, 18 in dune habitats and 21 in dune slacks",,"",plot,Europe,53.14493902,-4.389682844,okish,Newborough Warren,Bos primigenius taurus; Equus ferus caballus,"all over the place. Some in some enclosures, then new ones added etc","",NA Bos primigenius taurus; 0.28 Equus ferus caballus,0,individuals,hectare,3,,1095,1,1993,cumulative,diversity,vegetation,plants,higher_level,perennials,species richness,"",mean,SE,Fig_1b,perennials,22.722,7.4447,51,16.5036,7.856,46,dune slacks,"",JT,plant_richness,84,,750,20.1836158787319,0.33394233410621,0.319755079221188,0.0414162341293728,0.115916125379703,0.0422979971095404,0.1159094658691,18
dp_419,Plassmann et al 2010 Applied Vegetation Science,Effects of long-term grazing management on sand dune vegetation of high conservation interest,https://doi.org/10.1111/j.1654-109X.2009.01052.x,Semi-Domestic,Dunes in which they introduced grazing in the 80s and then slowly expanded. Some former control plots were suddenly grazed and then replaced by new control plots... But in principle they compare grazed vs ungrazed...,"","a bit chaotic, had to take some decisions re sample size. Looks like overall 85 grazed surveys, 94 ungrazed surveys across years. 39 locations in total, 21 in dune slacks (54%), 18 in dry dune. Splitted the number of surveys accordingly, but not sure if thats true? Overall, interesting paper, not very meta-analysis friendly.","In the past few centuries, activities such as marram grass cutting, low-intensity grazing with domestic livestock and the usage of the site as an extensive rabbit warren helped maintain the system in a physically mobile state, with landward movement of dunes and the creation of new dune slacks and blow-outs occurring (Rhind et al. 2001). Up until the 1940s much of the system remained highly mobile (Rhind et al. 2001). However, after the Second World War, the dunes were left rather unmanaged with little or no stocking (Hurford & Perry 2001). The afforestation of approximately half of the site with conifers between the 1940s and 1960s, the cessation of stock grazing, an increased deposition of atmospheric N, the decline of the marram weaving industry and decline of rabbit populations because of an outbreak of myxomatosis, which first reached Newborough Warren in 1954 (Rhind et al. 2001; Jones et al. 2008) may all have contributed to the increased stabilization of the dunes and succession towards more mature vegetation. As a consequence, the previously short swards changed to tall grass and tall herb communities, low-growing species and areas of bare sand were lost, and shrubs invaded the grasslands (Ranwell 1960; Hope-Jones 1964; Hodgkin 1984). Today, the dominant vegetation types are semi-fixed and fixed dune grasslands and mature slacks (Rhind et al. 2001).","",inside vs outside enclosure,with_introduction,1300,1,12000000,1,4,"very confusing, 18 in dune habitats and 21 in dune slacks",,"",plot,Europe,53.14493902,-4.389682844,okish,Newborough Warren,Bos primigenius taurus; Equus ferus caballus,"all over the place. Some in some enclosures, then new ones added etc","",NA Bos primigenius taurus; 0.28 Equus ferus caballus,0,individuals,hectare,3,,1095,1,1993,cumulative,diversity,vegetation,plants,higher_level,graminoids,species richness,"",mean,SE,Fig_1b,graminoids,7.6641,4.136,51,5.3475,4.7136,46,dune slacks,"",JT,plant_richness,84,,750,20.1836158787319,1.06820106848054,0.359917926625713,0.0413758369911985,0.0748298290605677,0.0424275603449125,0.0746741669477214,18
dp_420,Plassmann et al 2010 Applied Vegetation Science,Effects of long-term grazing management on sand dune vegetation of high conservation interest,https://doi.org/10.1111/j.1654-109X.2009.01052.x,Semi-Domestic,Dunes in which they introduced grazing in the 80s and then slowly expanded. Some former control plots were suddenly grazed and then replaced by new control plots... But in principle they compare grazed vs ungrazed...,"","a bit chaotic, had to take some decisions re sample size. Looks like overall 85 grazed surveys, 94 ungrazed surveys across years. 39 locations in total, 21 in dune slacks (54%), 18 in dry dune. Splitted the number of surveys accordingly, but not sure if thats true? Overall, interesting paper, not very meta-analysis friendly.","In the past few centuries, activities such as marram grass cutting, low-intensity grazing with domestic livestock and the usage of the site as an extensive rabbit warren helped maintain the system in a physically mobile state, with landward movement of dunes and the creation of new dune slacks and blow-outs occurring (Rhind et al. 2001). Up until the 1940s much of the system remained highly mobile (Rhind et al. 2001). However, after the Second World War, the dunes were left rather unmanaged with little or no stocking (Hurford & Perry 2001). The afforestation of approximately half of the site with conifers between the 1940s and 1960s, the cessation of stock grazing, an increased deposition of atmospheric N, the decline of the marram weaving industry and decline of rabbit populations because of an outbreak of myxomatosis, which first reached Newborough Warren in 1954 (Rhind et al. 2001; Jones et al. 2008) may all have contributed to the increased stabilization of the dunes and succession towards more mature vegetation. As a consequence, the previously short swards changed to tall grass and tall herb communities, low-growing species and areas of bare sand were lost, and shrubs invaded the grasslands (Ranwell 1960; Hope-Jones 1964; Hodgkin 1984). Today, the dominant vegetation types are semi-fixed and fixed dune grasslands and mature slacks (Rhind et al. 2001).","",inside vs outside enclosure,with_introduction,1300,1,12000000,1,4,"very confusing, 18 in dune habitats and 21 in dune slacks",,"",plot,Europe,53.14493902,-4.389682844,okish,Newborough Warren,Bos primigenius taurus; Equus ferus caballus,"all over the place. Some in some enclosures, then new ones added etc","",NA Bos primigenius taurus; 0.28 Equus ferus caballus,0,individuals,hectare,3,,1095,1,1993,cumulative,diversity,vegetation,plants,higher_level,annuals and biennials,species richness,"",mean,SE,Fig_1b,annuals and biennials,1.6409,2.4816,51,0.8301,1.5712,46,dune slacks,"",JT,plant_richness,84,,750,20.1836158787319,5.86980593879055,0.681453975320115,0.041362196209951,0.0543432770011596,0.0411989222396409,0.0550097537279328,18
